attribute,global_step,epoch,train_loss,eval_loss,learning_rate,grad_norm,timestamp
helpfulness,690,2.750125,0.80899021,,1.18024158026e-05,0.67187500,2026-07-01T10:06:23.915937+00:00
helpfulness,690,2.750125,0.87480301,0.87405492,1.18024158026e-05,0.67187500,2026-07-01T10:06:35.101461+00:00
helpfulness,700,2.790025,0.80731919,,1.12856548031e-05,0.46484375,2026-07-01T10:06:43.403824+00:00
helpfulness,700,2.790025,0.71501112,0.87401959,1.12856548031e-05,0.46484375,2026-07-01T10:06:54.594289+00:00
helpfulness,710,2.829925,0.75657134,,1.08549507532e-05,0.53125000,2026-07-01T10:07:03.256140+00:00
helpfulness,710,2.829925,0.78388673,0.87394893,1.08549507532e-05,0.53125000,2026-07-01T10:07:14.439571+00:00
helpfulness,720,2.869825,0.81660727,,1.05111515456e-05,0.46875000,2026-07-01T10:07:22.002942+00:00
helpfulness,720,2.869825,0.71505243,0.87402268,1.05111515456e-05,0.46875000,2026-07-01T10:07:33.183311+00:00
helpfulness,730,2.909726,0.74977233,,1.02549339905e-05,0.58593750,2026-07-01T10:07:41.326202+00:00
helpfulness,730,2.909726,0.86012340,0.87393596,1.02549339905e-05,0.58593750,2026-07-01T10:07:52.513795+00:00
helpfulness,740,2.949626,0.80098791,,1.0086802483e-05,0.51562500,2026-07-01T10:07:58.726914+00:00
helpfulness,740,2.949626,0.74820024,0.87391927,1.0086802483e-05,0.51562500,2026-07-01T10:08:09.906148+00:00
helpfulness,750,2.989526,0.82748386,,1.00070880101e-05,0.43359375,2026-07-01T10:08:16.859762+00:00
helpfulness,750,2.989526,1.00036538,0.87390406,1.00070880101e-05,0.43359375,2026-07-01T10:08:28.047364+00:00
helpfulness,753,3.000000,0.79905423,0.87387681,1.00004430115e-05,0.69921875,2026-07-01T10:08:40.787352+00:00
